DATA DE REGISTRO,NORMA,LINK,ORIGEM,SITUAÇÃO,RESUMO,TEMA,ESTADO DE CUMPRIMENTO,ÁREA RESPONSÁVEL,CUMPRDEC CNJ/OFÍCIO CSJT,PROAD,PLANO DE AÇÃO PARA ADOÇÃO,LINK PARA PLANILHA,TOTAL ITENS SIM,TOTAL ITENS NÃO,OBSERVAÇÕES,LINK PARA FORMULÁRIO,PRIORIDADE DE FORMULÁRIO,IAD,NORMA - ORIGEM
17/10/2013,Resolução nº 182/2013,https://atos.cnj.jus.br/atos/detalhar/1874,CNJ,Revogada,Dispõe sobre diretrizes para as contratações de Solução de Tecnologia da Informação e Comunicação pelos órgãos submetidos ao controle administrativo e financeiro do Conselho Nacional de Justiça (CNJ). ,Gestão Administrativa,Não se aplica,Não se aplica,-,,,,,,,,Não se aplica,,Resolução nº 182/2013 - CNJ
24/10/2013,Resolução nº 183/2013,https://atos.cnj.jus.br/files/resolucao_183_24102013_25102013130218.pdf,CNJ,Meramente alteradora,"Altera dispositivos da Resolução CNJ nº 169, de 31 de janeiro de 2013.",Controle Administrativo e Financeiro,Não se aplica,Não se aplica,0003485-81.2013.2.00.0000 ,,,,,,,,Não se aplica,,Resolução nº 183/2013 - CNJ
06/12/2013,Resolução nº 184/2013,https://atos.cnj.jus.br/atos/detalhar/1917,CNJ,Orientadora/ Informativa,"Dispõe sobre os critérios para criação de cargos, funções e unidades judiciárias no âmbito do Poder Judiciário.",Controle Administrativo e Financeiro,Não se aplica,Secretaria Geral da Presidência,-,,,,,,,,Não se aplica,,Resolução nº 184/2013 - CNJ
06/12/2013,Resolução nº 131/2013,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/35202/2013_res0131_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Reserva vagas para afrodescendentes nos contratos de prestação de serviços continuados e terceirizados, no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Contratações,"100,00%",Diretoria Geral,,,Não se aplica,https://docs.google.com/spreadsheets/d/1cQH7VPxEiF3mK016YApFgvwtdqyOSrJdLx289WcNYa8/edit?resourcekey=&gid=1062050526#gid=1062050526,3,0,,https://docs.google.com/forms/d/1XRwne1i6BBXST7iLzBr0rF649goTmrBJr93dCFCLuMY/edit,Sim,"100,00%",Resolução nº 131/2013 - CSJT
06/12/2013,Resolução nº 132/2013,https://juslaboris.tst.jus.br/handle/20.500.12178/35203,CSJT,Vigente,Regulamenta o Programa de Preparação para a Aposentadoria (PPA) de magistrados e servidores no âmbito da Justiça do Trabalho de primeiro e segundo graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/1_IThg526eV76ERXzJOO1YNQLAK_UJYUJlm9dP48z2wU/edit?resourcekey=&gid=1150473339#gid=1150473339,,,,https://docs.google.com/forms/d/1hqo_qLQqiW-Pn_-t5wioAyv8SrncvuDFmHYB3pPG8fE/edit,Sim,,Resolução nº 132/2013 - CSJT
06/12/2013,Resolução nº 133/2013,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/35204/2013_res0133_csjt_rep01.pdf?sequence=2&isAllowed=y,CSJT,Alterada,Dispõe sobre a carteira de identidade funcional dos servidores da Justiça do Trabalho de primeiro e segundo graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/13VTGZJ0pdvLF-bt3OUq_-GnOCn0ohdi0itOTf_KTmOg/edit?resourcekey=&gid=26710667#gid=26710667,,,,https://docs.google.com/forms/d/1xnJfF1rR-qJNlcr3NhS4QZGxr1E0GKAUr7OspAONuh8/edit,Sim,,Resolução nº 133/2013 - CSJT
08/12/2013,Resolução nº 185/2013,https://atos.cnj.jus.br/atos/detalhar/1933,CNJ,Alterada,Institui o Sistema Processo Judicial Eletrônico - PJe como sistema de processamento de informações e prática de atos processuais e estabelece os parâmetros para sua implementação e funcionamento. ,Tecnologia da Informação e Comunicação,Em análise,Secretaria de Tecnologia da Informação e Comunicação,0000681-09.2014.2.00.0000,,,https://docs.google.com/spreadsheets/d/17fUvo3q7O1kZVRyRvnoqmljLTrX_x3LO9U-DqHhfp9M/edit?resourcekey=&gid=1260679214#gid=1260679214,,,,https://docs.google.com/forms/d/1r9jI0sVii8AkBhGGx7v1rm-c0Ad38wLRp2BjgOt_gqM/edit,Sim,,Resolução nº 185/2013 - CNJ
23/01/2012,Resolução nº 144/2012,https://atos.cnj.jus.br/files/resolucao_144_23012012_10102012202352.pdf,CNJ,Meramente alteradora,Altera a redação do § 4º do artigo 5º da Resolução nº 72/2009 do Conselho Nacional de Justiça.,Gestão Administrativa,Não se aplica,Não se aplica,0200511-29.2009.2.00.0000,,,,,,,,Não se aplica,,Resolução nº 144/2012 - CNJ
29/02/2012,Resolução nº 92/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/20716,CSJT,Alterada,Dispõe sobre as diretrizes básicas para a implantação do modelo de Gestão de Pessoas por Competências no âmbito da Justiça do Trabalho de primeiro e segundo graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/1Uhga2xiGym4e67Gw-Vz08YBXSmyG28AmxTNWkQxN2V8/edit?resourcekey=&gid=363249047#gid=363249047,,,,https://docs.google.com/forms/d/10zYNcLuVzky0wqbJ5aXBBfa8e7RbYmFbIEFtZTj_WvE/edit,Sim,,Resolução nº 92/2012 - CSJT
02/03/2012,Resolução nº 145/2012,https://atos.cnj.jus.br/files/resolucao_145_02032012_10102012201757.pdf,CNJ,Revogada,"Acrescenta e altera dispositivos da Resolução nº 115 do CNJ, que dispõe sobre a Gestão de Precatórios no âmbito do Poder Judiciário.",Precatórios,Não se aplica,Não se aplica,0005633-70.2010.2.00.0000,-,Não se aplica,,,,,,Não se aplica,,Resolução nº 145/2012 - CNJ
06/03/2012,Resolução nº 146/2012,https://atos.cnj.jus.br/files/resolucao_146_06032012_10102012201622.pdf,CNJ,Vigente,Dispõe sobre o instituto da redistribuição de cargos efetivos dos quadros de pessoal dos órgãos do Poder Judiciário da União.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,,,,,,Não,,Resolução nº 146/2012 - CNJ
06/03/2012,Resolução nº 91/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/20696,CSJT,Vigente,Aprova o Hino da Justiça do Trabalho.,Gestão Administrativa,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 91/2012 - CSJT
07/03/2012,Resolução nº 147/2012,https://atos.cnj.jus.br/atos/detalhar/80,CNJ,Vigente,"Determinar aos Tribunais Regionais do Trabalho que a indicação do diretor de secretaria das Varas do Trabalho, na forma do art. 710 da Consolidação das Leis do Trabalho, compete, de forma discricionária, ao juiz titular, preferencialmente entre bacharéis em Direito, salvo impossibilidade de atender ao requisito.",Gestão de Pessoas,Em análise,Secretaria Geral da Presidência,0001362-47.2012.2.00.0000,,,https://docs.google.com/spreadsheets/d/1IXuzB3AjeHerA6ZfITO3CyKVUVFgQm2CAb_xpFKiZus/edit?resourcekey=&gid=346763465#gid=346763465,,,,https://docs.google.com/forms/d/1eEL7anGh8gaNHhzDZbqYNHAzw4EHTw9l39f0xLGMfJQ/edit,Sim,,Resolução nº 147/2012 - CNJ
23/03/2012,Resolução nº 93/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/21076/2012_res0093_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Renumera o parágrafo único do art. 9º e acrescenta os §§ 2º, 3º e 4º ao mesmo dispositivo da Resolução n. 63, de 28 de maio de 2010, que institui a padronização da estrutura organizacional e de pessoal dos órgãos da Justiça do Trabalho de primeiro e segundo graus.",Funcionamento dos Órgãos Judiciais,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 93/2012 - CSJT
23/03/2012,Resolução nº 94/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/21077/2012_res0094_csjt_rep04.pdf?sequence=22&isAllowed=y,CSJT,Revogada,Institui o Sistema Processo Judicial Eletrônico da Justiça do Trabalho (PJe-JT) como sistema de processamento de informações e prática de atos processuais e estabelece os parâmetros para sua implementação e funcionamento.,Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 94/2012 - CSJT
23/03/2012,Resolução nº 95/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/21476/2012_res0095_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera o caput do art. 2º da Resolução n. 72/CSJT, de 27 de agosto de 2010, que dispõe sobre as hipóteses de conversão em pecúnia de licença prêmio não usufruída nem contada em dobro para aposentadoria, no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão de Pessoas,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 95/2012 - CSJT
23/03/2012,Resolução nº 96/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/21136/2012_res0096_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,Dispõe sobre o Programa Nacional de Prevenção de Acidentes de Trabalho.,Responsabilidade Social,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 96/2012 - CSJT
23/03/2012,Resolução nº 97/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/21216/2012_res0097_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,Dispõe sobre as diretrizes básicas para a implantação da política de projetos e a criação e atuação dos escritórios de projetos no âmbito dos órgãos da Justiça do Trabalho de primeiro e segundo graus.,Gestão Estratégica,"44,83%",Secretaria de Governança e Gestão Estratégica,,,Não iniciado,https://docs.google.com/spreadsheets/d/1c1mfWDjHTUJg_cbo0nD1HLQDMNRziE1tE6kfRNwA2Ko/edit?resourcekey=&gid=1856873658#gid=1856873658,13,16,,https://docs.google.com/forms/d/1gdZI9i6yYkDo5OKQ2_LeZsxHxmtmdRpkP6WfUHvT84w/edit,Sim,"44,83%",Resolução nº 97/2012 - CSJT
16/04/2012,Resolução nº 148/2012,https://atos.cnj.jus.br/files/resolucao_148_16042012_10102012201102.pdf,CNJ,Revogada,Dispõe sobre a prestação de serviços permanentes de segurança por policiais e bombeiros militares no âmbito do Poder Judiciário e dá outras previdências.,Segurança do Judiciário,Não se aplica,Não se aplica,"0003378-71.2012.2.00.0000
0005696-22.2015.2.00.0000
",,,,,,,,Não se aplica,,Resolução nº 148/2012 - CNJ
20/04/2012,Resolução nº 98/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/22436/2012_res0098_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,Dispõe sobre a inclusão de exigência de capacitação em saúde e segurança no trabalho nos editais e contratos administrativos firmados pelos Tribunais Regionais do Trabalho.,Contratações,Em análise,Diretoria Geral,,,,https://docs.google.com/spreadsheets/d/14T98JmfI-Gs6ZLMcB-QVzqPRP3nnkVeaZ0KmCyQ3xkA/edit?resourcekey=&gid=220921016#gid=220921016,,,,https://docs.google.com/forms/d/10T39jsjqAnjzOKspc4EoaTZV-kdnc9R3qfc6Y2xeWbk/edit,Sim,,Resolução nº 98/2012 - CSJT
20/04/2012,Resolução nº 99/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/22116,CSJT,Alterada,Dispõe sobre a designação de servidor para desempenhar as atribuições de oficial de justiça na condição ad hoc no âmbito da Justiça do Trabalho de primeiro e segundo graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/1EkeTPtDSOKx7wNWEofydXeHLoyNNKL3HRYWLdAY30cQ/edit?resourcekey=&gid=1292461686#gid=1292461686,,,,https://docs.google.com/forms/d/1QC1w3563v4h9OmdLej9G6K-C07orRbPgClsF-v_uCj0/edit,Sim,,Resolução nº 99/2012 - CSJT
20/04/2012,Resolução nº 100/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/22136/2012_res0100_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,"Altera o art. 3º da Resolução n. 56, de 3 de dezembro de 2008, que dispõe sobre vantagens pessoais devidas aos magistrados.",Direitos e Deveres dos Magistrados,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 100/2012 - CSJT
20/04/2012,Resolução nº 101/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/22417,CSJT,Alterada,Dispõe sobre a prestação de serviço extraordinário no âmbito da Justiça do Trabalho de 1º e 2º graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/1hzWRiwkfdht12tkYrj9kFAUEb26Z5SXSZt812rhKNPY/edit?resourcekey=&gid=912885268#gid=912885268,,,,https://docs.google.com/forms/d/1nHj_eMJY9GIn2pJlMHX-oGuaTvhUHzwv9tqlGWe21qs/edit,Sim,,Resolução nº 101/2012 - CSJT
25/05/2012,Resolução nº 102/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24074/2012_res0102_csjt_rep02.pdf?sequence=4&isAllowed=y,CSJT,Alterada,"Regulamenta a gratificação natalina prevista nos arts. 63 a 66 da Lei n. 8112, de 11 de dezembro de 1990, no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,,,,,,Não,,Resolução nº 102/2012 - CSJT
25/05/2012,Resolução nº 103/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24116/2012_res0103_csjt_rep02.pdf?sequence=6&isAllowed=y,CSJT,Revogada,Aprova o Guia Prático para inclusão de critérios de sustentabilidade nas contratações de bens e serviços no âmbito da Justiça do Trabalho de primeiro e segundo graus.,Acessibilidade e Sustentabilidade,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 103/2012 - CSJT
25/05/2012,Resolução nº 104/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/24136,CSJT,Orientadora/ Informativa,Uniformiza os vocábulos de tratamento dispensados aos magistrados de 1ª e 2ª instâncias no âmbito da Justiça do Trabalho.,Direitos e Deveres dos Magistrados,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 104/2012 - CSJT
25/05/2012,Resolução nº 105/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24138/2012_res0105_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a redação do art. 18, caput, da Resolução n. 87, de 25 de novembro de 2011, que referenda o Ato n. 263/CSJT.GP.SG, de 23 de novembro de 2011, versando acerca do prazo para os Tribunais Regionais do Trabalho promoverem adequação dos convênios financeiros e cessões de espaço.",Gestão Administrativa,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 105/2012 - CSJT
08/06/2012,Resolução nº 149/2012,https://atos.cnj.jus.br/files/resolucao_149_08062012_10102012200517.pdf,CNJ,Meramente alteradora,"Altera a Resolução nº 72, de 31 de março de 2009, que dispõe sobre a convocação de juízes de primeiro grau para substituição e auxílio dos tribunais estaduais e federais.",Gestão Administrativa,Não se aplica,Não se aplica,0200511-29.2009.2.00.0000,,,,,,,,Não se aplica,,Resolução nº 149/2012 - CNJ
27/06/2012,Resolução nº 150/2012,https://atos.cnj.jus.br/files/resolucao_150_27062012_10102012195934.pdf,CNJ,Meramente alteradora,"Altera Resolução nº 139, de 16 de agosto de 2011, a qual dispõe sobre a transferência de magistrados para órgãos jurisdicionais fracionários no âmbito dos tribunais.",Direitos e Deveres dos Magistrados,Não se aplica,Não se aplica,0004691-04.2011.2.00.0000,,,,,,,,Não se aplica,,Resolução nº 150/2012 - CNJ
29/06/2012,Resolução nº 106/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24881/2012_res0106_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Aprova a proposta de emenda ao Regimento Interno do Conselho Superior da Justiça do Trabalho, aprovado pela Resolução Administrativa n. 1407, de 7 de junho de 2010, e determina o seu encaminhamento ao egrégio Órgão Especial do Tribunal Superior do Trabalho.",Funcionamento do CNJ/CSJT,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 106/2012 - CSJT
29/06/2012,Resolução nº 107/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24937/2012_res0107_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Dispõe sobre o Serviço de Informações ao Cidadão no âmbito da Justiça do Trabalho de Primeiro e Segundo graus, nos termos previstos pela Lei n. 12527, de 18 de novembro de 2011.",Gestão da Informação e de Demandas Judiciais,"100,00%",Secretaria Geral da Presidência,,,,https://docs.google.com/spreadsheets/d/1czoKzEa7Ch1hLeHnBn-D_9L_fSbmwajzjoL5YqTu3IM/edit?resourcekey=&gid=1221930335#gid=1221930335,21,0,,https://docs.google.com/forms/d/1fHlcWBwW3ZzOsFVLNbdUFw6_qHukflrIdO8yCh1uk1U/edit,Sim,"100,00%",Resolução nº 107/2012 - CSJT
29/06/2012,Resolução nº 108/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/24958/2012_res0108_csjt_rep01.pdf?sequence=6&isAllowed=y,CSJT,Revogada,Regulamenta a concessão da Gratificação de Atividade de Segurança no âmbito dos Tribunais Regionais do Trabalho.,Gestão de Pessoas,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 108/2012 - CSJT
29/06/2012,Resolução nº 109/2012,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/25000/2012_res0109_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,"Dispõe sobre a realização de teletrabalho, a título de experiência, no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão de Pessoas,Não se aplica,Não se aplica,,,,,,,,,Não se aplica,,Resolução nº 109/2012 - CSJT
05/07/2012,Resolução nº 151/2012,https://atos.cnj.jus.br/files/resolucao_comp_151_05072012_01042019160532.pdf,CNJ,Meramente alteradora,"Altera a redação do inciso VI do artigo 3º da Resolução nº 102, de 15 de dezembro de 2009, do Conselho Nacional de Justiça.",Transparência,Não se aplica,Não se aplica,0004704-66.2012.2.00.0000,,,,,,,,Não se aplica,,Resolução nº 151/2012 - CNJ
06/07/2012,Resolução nº 152/2012,https://atos.cnj.jus.br/files/compilado2103022021070160de2d8675e3e.pdf,CNJ,Meramente alteradora,"Altera a Resolução nº 71/2009, que dispõe sobre plantão judiciário, para excepcionar a divulgação antecipada dos nomes dos Juízes plantonistas.",Funcionamento dos Órgãos Judiciais,Não se aplica,Não se aplica,0200508-74.2009.2.00.0000,,,,,,,,Não se aplica,,Resolução nº 152/2012 - CNJ
06/07/2012,Resolução nº 153/2012,https://atos.cnj.jus.br/atos/detalhar/60,CNJ,Alterada,Estabelece procedimentos para garantir o recebimento antecipado de despesas de diligências dos oficiais de justiça.,Gestão Administrativa,Em análise,Secretaria Administrativa,0005072-75.2012.2.00.0000,,,https://docs.google.com/spreadsheets/d/1HbslZ7R5-gdjpP89EeUnK59fEA8IQ3d1OkS3x14AZ6s/edit?resourcekey=&gid=1786182792#gid=1786182792,,,,https://docs.google.com/forms/d/1vyy7snLLKUC92L4dgL_ZR-qkhPQbDBCpEHL0DiJW94w/edit,Sim,,Resolução nº 153/2012 - CNJ
13/07/2012,Resolução nº 154/2012,https://atos.cnj.jus.br/files/resolucao_comp_154_13072012_01042019152255.pdf,CNJ,Alterada,Define a política institucional do Poder Judiciário na utilização dos recursos oriundos da aplicação da pena de prestação pecuniária.,Execução Penal e Sistema Carcerário,Não se aplica,Não se aplica,0004638-86.2012.2.00.0000,-,Não se aplica,,,,,,Não se aplica,,Resolução nº 154/2012 - CNJ
16/07/2012,Resolução nº 155/2012,https://atos.cnj.jus.br/files/compilado18364220210924614e1aba2b50f.pdf,CNJ,Alterada,Dispõe sobre traslado de certidões de registro civil de pessoas naturais emitidas no exterior.,Cartórios,Não se aplica,Não se aplica,-,-,Não se aplica,,,,,,Não se aplica,,Resolução nº 155/2012 - CNJ
08/08/2012,Resolução nº 156/2012,https://atos.cnj.jus.br/atos/detalhar/56,CNJ,Alterada,"Proíbe a designação para função de confiança ou a nomeação para cargo em comissão de pessoa que tenha praticado os atos que especifica, tipificados como causa de inelegibilidade prevista na legislação eleitoral, e dá outras providências.",Nepotismo/Cargos e Funções,Em análise,Secretaria de Gestão de Pessoas,0005087-44.2012.2.00.0000,,,https://docs.google.com/spreadsheets/d/1rzMhR1kSCDLnP9AfP_iRac-8vn2aw1Lq0HJmd2czLfM/edit?resourcekey=&gid=1380196657#gid=1380196657,,,,https://docs.google.com/forms/d/1GIrFd2H52qDkNiJ-Yb9MB8Rx64oh34_AhrguuHpG7VY/edit,Sim,,Resolução nº 156/2012 - CNJ
08/08/2012,Resolução nº 157/2012,https://atos.cnj.jus.br/files/resolucao_157_08082012_10102012191508.pdf,CNJ,Vigente,"Acrescenta o § 2º ao artigo 1º da Resolução nº 77, de 26 de maio de 2009.",Infância e Juventude,Não se aplica,Não se aplica,-,-,Não se aplica,,,,,,Não se aplica,,Resolução nº 157/2012 - CNJ
22/08/2012,Resolução nº 158/2012,https://atos.cnj.jus.br/files/resolucao_comp_158_22082012_01042019143745.pdf,CNJ,Orientadora/Informadora,"Institui o Fórum Nacional de Precatórios – FONAPREC, com o objetivo de elaborar estudos e propor medidas para o aperfeiçoamento da gestão de precatórios.",Precatórios,Não se aplica,Secretaria Geral da Presidência,,,Não se aplica,,,,,,Não,,Resolução nº 158/2012 - CNJ
31/08/2012,Resolução nº 110/2012,https://juslaboris.tst.jus.br/handle/20.500.12178/26228,CSJT,Alterada,Dispõe sobre o instituto da remoção dos servidores dos quadros de pessoal dos órgãos da Justiça do Trabalho de primeiro e segundo graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,,,https://docs.google.com/spreadsheets/d/1JEuyrsJBQ6kc63xlPa7pMxkYlXb-ycE0SjABBIh0DsM/edit?resourcekey=&gid=1259818619#gid=1259818619,,,,https://docs.google.com/forms/d/1BWjcLvzRsHtcNMJo3VIOCxSv03auLhLrF4dx1GM1HI8/edit,Sim,,Resolução nº 110/2012 - CSJT
